Date,PAXG-USD_price
2020-10-11 00:00:00+00:00,1927.828125
2020-10-12 00:00:00+00:00,1918.3182373046875
2020-10-13 00:00:00+00:00,1897.145751953125
2020-10-14 00:00:00+00:00,1901.2940673828125
2020-10-15 00:00:00+00:00,1904.9415283203125
2020-10-16 00:00:00+00:00,1900.570068359375
2020-10-17 00:00:00+00:00,1893.390380859375
2020-10-18 00:00:00+00:00,1896.7327880859375
2020-10-19 00:00:00+00:00,1900.3997802734375
2020-10-20 00:00:00+00:00,1901.9400634765625
2020-10-21 00:00:00+00:00,1923.8624267578125
2020-10-22 00:00:00+00:00,1907.0980224609375
2020-10-23 00:00:00+00:00,1910.2899169921875
2020-10-24 00:00:00+00:00,1914.4351806640625
2020-10-25 00:00:00+00:00,1908.356689453125
2020-10-26 00:00:00+00:00,1903.1302490234375
2020-10-27 00:00:00+00:00,1905.9327392578125
2020-10-28 00:00:00+00:00,1892.2957763671875
2020-10-29 00:00:00+00:00,1887.8140869140625
2020-10-30 00:00:00+00:00,1897.5177001953125
2020-10-31 00:00:00+00:00,1898.7777099609375
2020-11-01 00:00:00+00:00,1895.979736328125
2020-11-02 00:00:00+00:00,1903.8206787109375
2020-11-03 00:00:00+00:00,1917.4765625
2020-11-04 00:00:00+00:00,1917.2733154296875
2020-11-05 00:00:00+00:00,1958.8216552734375
2020-11-06 00:00:00+00:00,1960.812255859375
2020-11-07 00:00:00+00:00,1955.0455322265625
2020-11-08 00:00:00+00:00,1962.529052734375
2020-11-09 00:00:00+00:00,1875.2796630859375
2020-11-10 00:00:00+00:00,1883.2659912109375
2020-11-11 00:00:00+00:00,1871.670654296875
2020-11-12 00:00:00+00:00,1895.3302001953125
2020-11-13 00:00:00+00:00,1894.07373046875
2020-11-14 00:00:00+00:00,1899.9345703125
2020-11-15 00:00:00+00:00,1889.8111572265625
2020-11-16 00:00:00+00:00,1894.7933349609375
2020-11-17 00:00:00+00:00,1885.2618408203125
2020-11-18 00:00:00+00:00,1877.9241943359375
2020-11-19 00:00:00+00:00,1860.7562255859375
2020-11-20 00:00:00+00:00,1873.026611328125
2020-11-21 00:00:00+00:00,1874.7318115234375
2020-11-22 00:00:00+00:00,1868.275634765625
2020-11-23 00:00:00+00:00,1845.34619140625
2020-11-24 00:00:00+00:00,1815.052734375
2020-11-25 00:00:00+00:00,1815.046630859375
2020-11-26 00:00:00+00:00,1817.1148681640625
2020-11-27 00:00:00+00:00,1798.1837158203125
2020-11-28 00:00:00+00:00,1791.04345703125
2020-11-29 00:00:00+00:00,1787.339111328125
2020-11-30 00:00:00+00:00,1788.4814453125
2020-12-01 00:00:00+00:00,1818.84765625
2020-12-02 00:00:00+00:00,1825.7332763671875
2020-12-03 00:00:00+00:00,1841.99658203125
2020-12-04 00:00:00+00:00,1823.175048828125
2020-12-05 00:00:00+00:00,1831.317138671875
2020-12-06 00:00:00+00:00,1829.627197265625
2020-12-07 00:00:00+00:00,1865.8525390625
2020-12-08 00:00:00+00:00,1863.5614013671875
